__time,/SCIT_drone/UAV_motion/angular/acc/x,/SCIT_drone/UAV_motion/angular/acc/y,/SCIT_drone/UAV_motion/angular/acc/z,/SCIT_drone/UAV_motion/angular/jerk/x,/SCIT_drone/UAV_motion/angular/jerk/y,/SCIT_drone/UAV_motion/angular/jerk/z,/SCIT_drone/UAV_motion/angular/q/w,/SCIT_drone/UAV_motion/angular/q/x,/SCIT_drone/UAV_motion/angular/q/y,/SCIT_drone/UAV_motion/angular/q/z,/SCIT_drone/UAV_motion/angular/vel/x,/SCIT_drone/UAV_motion/angular/vel/y,/SCIT_drone/UAV_motion/angular/vel/z,/SCIT_drone/UAV_motion/linear/acc/x,/SCIT_drone/UAV_motion/linear/acc/y,/SCIT_drone/UAV_motion/linear/acc/z,/SCIT_drone/UAV_motion/linear/jerk/x,/SCIT_drone/UAV_motion/linear/jerk/y,/SCIT_drone/UAV_motion/linear/jerk/z,/SCIT_drone/UAV_motion/linear/pos/x,/SCIT_drone/UAV_motion/linear/pos/y,/SCIT_drone/UAV_motion/linear/pos/z,/SCIT_drone/UAV_motion/linear/vel/x,/SCIT_drone/UAV_motion/linear/vel/y,/SCIT_drone/UAV_motion/linear/vel/z,/SCIT_drone/UAV_motion/timestamp,/SCIT_drone/UAV_motion_expect/angular/acc/x,/SCIT_drone/UAV_motion_expect/angular/acc/y,/SCIT_drone/UAV_motion_expect/angular/acc/z,/SCIT_drone/UAV_motion_expect/angular/jerk/x,/SCIT_drone/UAV_motion_expect/angular/jerk/y,/SCIT_drone/UAV_motion_expect/angular/jerk/z,/SCIT_drone/UAV_motion_expect/angular/q/w,/SCIT_drone/UAV_motion_expect/angular/q/x,/SCIT_drone/UAV_motion_expect/angular/q/y,/SCIT_drone/UAV_motion_expect/angular/q/z,/SCIT_drone/UAV_motion_expect/angular/vel/x,/SCIT_drone/UAV_motion_expect/angular/vel/y,/SCIT_drone/UAV_motion_expect/angular/vel/z,/SCIT_drone/UAV_motion_expect/linear/acc/x,/SCIT_drone/UAV_motion_expect/linear/acc/y,/SCIT_drone/UAV_motion_expect/linear/acc/z,/SCIT_drone/UAV_motion_expect/linear/jerk/x,/SCIT_drone/UAV_motion_expect/linear/jerk/y,/SCIT_drone/UAV_motion_expect/linear/jerk/z,/SCIT_drone/UAV_motion_expect/linear/pos/x,/SCIT_drone/UAV_motion_expect/linear/pos/y,/SCIT_drone/UAV_motion_expect/linear/pos/z,/SCIT_drone/UAV_motion_expect/linear/vel/x,/SCIT_drone/UAV_motion_expect/linear/vel/y,/SCIT_drone/UAV_motion_expect/linear/vel/z,/SCIT_drone/UAV_motion_expect/timestamp
1710832815.882615,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.754538499,-1.595644322,0.000000000,0.000000000,0.000000000,0.000000000,-0.739812179,0.672813451,2.000000000,-1.036132689,-1.139310727,0.000000000,0.000000000
1710832815.884065,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.991859913,-0.105128907,-0.071841978,-0.000714536,0.000000000,0.000000000,0.000000000,1.743137836,-1.652836800,0.013298355,0.000000000,0.000000000,0.000000000,-0.738280296,0.727742672,2.057437181,-1.102331758,-1.199912190,-0.075402804,1710832815875925.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710832815.902615,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.802844220,-1.540856536,0.000000000,0.000000000,0.000000000,0.000000000,-0.760180590,0.649711837,2.000000000,-1.000556204,-1.170678079,0.000000000,0.000000000
1710832815.904068,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.991874218,-0.103183463,-0.074421577,-0.000422783,0.000000000,0.000000000,0.000000000,1.797884703,-1.548796892,-0.006207265,0.000000000,0.000000000,0.000000000,-0.755919099,0.708747923,2.057742357,-1.073814273,-1.225027680,-0.075441070,1710832815891925.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710832815.922623,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.849439841,-1.484607160,0.000000000,0.000000000,0.000000000,0.000000000,-0.779827926,0.625993934,2.000000000,-0.964030635,-1.200934976,0.000000000,0.000000000
1710832815.924081,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.991891086,-0.100198358,-0.078182012,0.000008041,0.000000000,0.000000000,0.000000000,1.858860254,-1.519367099,0.014387071,0.000000000,0.000000000,0.000000000,-0.781495154,0.679460585,2.058036089,-1.029066205,-1.261686206,-0.074814133,1710832815915925.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710832815.942649,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.894281164,-1.426949549,0.000000000,0.000000000,0.000000000,0.000000000,-0.798735551,0.601682241,2.000000000,-0.926590628,-1.230052719,0.000000000,0.000000000
1710832815.944112,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.991897345,-0.098136403,-0.080678418,0.000282630,0.000000000,0.000000000,0.000000000,1.900068451,-1.439678019,-0.001637672,0.000000000,0.000000000,0.000000000,-0.797944605,0.659418583,2.058305979,-0.998589754,-1.285271168,-0.074807055,1710832815932014.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710832815.962587,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.937330872,-1.367931006,0.000000000,0.000000000,0.000000000,0.000000000,-0.816887731,0.576796701,2.000000000,-0.888266898,-1.258007075,0.000000000,0.000000000
1710832815.964012,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.991900861,-0.094955944,-0.084354781,0.000679257,0.000000000,0.000000000,0.000000000,1.969836652,-1.349180937,0.018436462,0.000000000,0.000000000,0.000000000,-0.821670592,0.628627062,2.058541775,-0.951435804,-1.318406343,-0.074835882,1710832815956014.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710832815.982635,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.978537468,-1.307622129,0.000000000,0.000000000,0.000000000,0.000000000,-0.834262751,0.551367084,2.000000000,-0.849105289,-1.284764605,0.000000000,0.000000000
1710832815.984117,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.991900682,-0.092751347,-0.086772658,0.000930638,0.000000000,0.000000000,0.000000000,2.016671002,-1.340314746,-0.016040169,0.000000000,0.000000000,0.000000000,-0.836855173,0.607636690,2.058595657,-0.919512808,-1.339705467,-0.074855298,1710832815972014.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710832816.002655,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.017867309,-1.246072898,0.000000000,0.000000000,0.000000000,0.000000000,-0.850846426,0.525414465,2.000000000,-0.809138255,-1.310303463,0.000000000,0.000000000
1710832816.004185,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.991890669,-0.089438275,-0.090289980,0.001265528,0.000000000,0.000000000,0.000000000,2.063237131,-1.254722476,-0.021462329,0.000000000,0.000000000,0.000000000,-0.858656645,0.575481296,2.058885813,-0.870264471,-1.370224714,-0.075153291,1710832815996014.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710832816.022650,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.055283089,-1.183341696,0.000000000,0.000000000,0.000000000,0.000000000,-0.866623024,0.498963459,2.000000000,-0.768403708,-1.334599424,0.000000000,0.000000000
1710832816.024060,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.991878211,-0.087175302,-0.092606589,0.001463057,0.000000000,0.000000000,0.000000000,2.068482339,-1.195594668,-0.001156703,0.000000000,0.000000000,0.000000000,-0.872531831,0.553618252,2.058972359,-0.837239742,-1.389575005,-0.074882209,1710832816012014.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710832816.042564,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.090749316,-1.119488028,0.000000000,0.000000000,0.000000000,0.000000000,-0.881577582,0.472039159,2.000000000,-0.726940287,-1.357629442,0.000000000,0.000000000
1710832816.044034,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.991855919,-0.083753698,-0.095937908,0.001739009,0.000000000,0.000000000,0.000000000,2.135939896,-1.129314303,-0.023858622,0.000000000,0.000000000,0.000000000,-0.892340481,0.520217061,2.058947563,-0.786420166,-1.417265296,-0.075280815,1710832816036104.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710832816.062580,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.124236371,-1.054564358,0.000000000,0.000000000,0.000000000,0.000000000,-0.895697609,0.444663686,2.000000000,-0.684782059,-1.379374284,0.000000000,0.000000000
1710832816.064037,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.991838098,-0.081372194,-0.098143458,0.001883000,0.000000000,0.000000000,0.000000000,2.189390361,-1.054987311,-0.024264678,0.000000000,0.000000000,0.000000000,-0.904860735,0.497564882,2.058974504,-0.751758754,-1.434664130,-0.075732999,1710832816052104.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710832816.082672,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.155704197,-0.988648350,0.000000000,0.000000000,0.000000000,0.000000000,-0.908966216,0.416869787,2.000000000,-0.641979456,-1.399807937,0.000000000,0.000000000
1710832816.084226,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.991808593,-0.077776320,-0.101302519,0.002084875,0.000000000,0.000000000,0.000000000,2.222247422,-0.994056463,-0.032135285,0.000000000,0.000000000,0.000000000,-0.922585845,0.463058442,2.058856249,-0.698655128,-1.458727717,-0.076290853,1710832816076104.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710832816.102643,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.185127216,-0.921794552,0.000000000,0.000000000,0.000000000,0.000000000,-0.921372616,0.388680463,2.000000000,-0.598567898,-1.418913794,0.000000000,0.000000000
1710832816.104067,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.991783738,-0.075345434,-0.103359818,0.002210962,0.000000000,0.000000000,0.000000000,2.275794744,-0.907778740,-0.029628165,0.000000000,0.000000000,0.000000000,-0.933694184,0.439720303,2.058678389,-0.662765980,-1.473744750,-0.076658621,1710832816092104.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710832816.122623,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.212477517,-0.854066381,0.000000000,0.000000000,0.000000000,0.000000000,-0.932905042,0.360122454,2.000000000,-0.554588566,-1.436673730,0.000000000,0.000000000
1710832816.124051,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.991744101,-0.071604811,-0.106352203,0.002383350,0.000000000,0.000000000,0.000000000,2.301111817,-0.847607851,-0.056983903,0.000000000,0.000000000,0.000000000,-0.949265897,0.404252499,2.058536053,-0.608160496,-1.494628191,-0.077464253,1710832816116104.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710832816.142579,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.237732154,-0.785519542,0.000000000,0.000000000,0.000000000,0.000000000,-0.943553819,0.331219249,2.000000000,-0.510077631,-1.453072845,0.000000000,0.000000000
1710832816.144078,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.991716504,-0.069073059,-0.108265065,0.002466529,0.000000000,0.000000000,0.000000000,2.289363569,-0.767875808,-0.024568497,0.000000000,0.000000000,0.000000000,-0.958909929,0.380321145,2.058335066,-0.571091890,-1.507269025,-0.078057669,1710832816132194.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710832816.162662,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.260860918,-0.716236034,0.000000000,0.000000000,0.000000000,0.000000000,-0.953306207,0.302005423,2.000000000,-0.465088339,-1.468091523,0.000000000,0.000000000
1710832816.164076,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.991683364,-0.065208495,-0.110930495,0.002566326,0.000000000,0.000000000,0.000000000,2.374701202,-0.711277127,-0.000945292,0.000000000,0.000000000,0.000000000,-0.972258329,0.344026953,2.057893991,-0.514796257,-1.525106549,-0.078428075,1710832816156194.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710832816.182527,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.281845126,-0.646273135,0.000000000,0.000000000,0.000000000,0.000000000,-0.962154331,0.272505127,2.000000000,-0.419657885,-1.481717632,0.000000000,0.000000000
1710832816.183990,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.991660714,-0.062615365,-0.112612635,0.002616203,0.000000000,0.000000000,0.000000000,2.391628921,-0.636413693,-0.009869225,0.000000000,0.000000000,0.000000000,-0.980399013,0.319589108,2.057729244,-0.476703435,-1.535516858,-0.078656040,1710832816172194.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710832816.202541,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.300664875,-0.575697209,0.000000000,0.000000000,0.000000000,0.000000000,-0.970089796,0.242746344,2.000000000,-0.373829361,-1.493938249,0.000000000,0.000000000
1710832816.203969,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.991631329,-0.058590040,-0.115010217,0.002674719,0.000000000,0.000000000,0.000000000,2.383138984,-0.577867031,0.020917505,0.000000000,0.000000000,0.000000000,-0.992281377,0.282795042,2.058417797,-0.419757247,-1.549957871,-0.078302063,1710832816196194.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710832816.222501,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.317302313,-0.504575202,0.000000000,0.000000000,0.000000000,0.000000000,-0.977105076,0.212757303,2.000000000,-0.327646239,-1.504741780,0.000000000,0.000000000
1710832816.224050,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.991612375,-0.055872932,-0.116515815,0.002701736,0.000000000,0.000000000,0.000000000,2.395235002,-0.506445765,0.024298206,0.000000000,0.000000000,0.000000000,-0.999404967,0.258058697,2.058756351,-0.381405860,-1.558439970,-0.077799551,1710832816212194.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710832816.242651,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.331743310,-0.432965682,0.000000000,0.000000000,0.000000000,0.000000000,-0.983194213,0.182562699,2.000000000,-0.281146550,-1.514119051,0.000000000,0.000000000
1710832816.244039,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.991585255,-0.051771108,-0.118621893,0.002712264,0.000000000,0.000000000,0.000000000,2.410277724,-0.434398651,0.037928112,0.000000000,0.000000000,0.000000000,-1.008894801,0.220685303,2.059278250,-0.323631912,-1.569367409,-0.076953597,1710832816236283.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710832816.262629,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.343970591,-0.360954309,0.000000000,0.000000000,0.000000000,0.000000000,-0.988349923,0.152198652,2.000000000,-0.234385918,-1.522058844,0.000000000,0.000000000
1710832816.264125,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.991568565,-0.049014915,-0.119925827,0.002682059,0.000000000,0.000000000,0.000000000,2.423923463,-0.383943319,0.039163977,0.000000000,0.000000000,0.000000000,-1.014412999,0.195613071,2.059517860,-0.284474015,-1.575650692,-0.076427795,1710832816252283.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710832816.282626,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.353974483,-0.288600550,0.000000000,0.000000000,0.000000000,0.000000000,-0.992568127,0.121690235,2.000000000,-0.187402957,-1.528554878,0.000000000,0.000000000
1710832816.284093,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.991551638,-0.044815030,-0.121696688,0.002636904,0.000000000,0.000000000,0.000000000,2.449169755,-0.284627080,0.002563000,0.000000000,0.000000000,0.000000000,-1.021475196,0.157808796,2.059800148,-0.225682214,-1.583104134,-0.076241568,1710832816276283.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710832816.302625,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.361745497,-0.215973038,0.000000000,0.000000000,0.000000000,0.000000000,-0.995844824,0.091066388,2.000000000,-0.140242234,-1.533600991,0.000000000,0.000000000
1710832816.304068,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.991545498,-0.041966282,-0.122758538,0.002582300,0.000000000,0.000000000,0.000000000,2.477869391,-0.230297446,-0.015988015,0.000000000,0.000000000,0.000000000,-1.025369048,0.132498696,2.059903383,-0.186086357,-1.587069035,-0.076499000,1710832816292283.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710832816.322664,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.367276807,-0.143131632,0.000000000,0.000000000,0.000000000,0.000000000,-0.998177135,0.060352352,2.000000000,-0.092942619,-1.537192750,0.000000000,0.000000000
1710832816.324123,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.991533339,-0.037662413,-0.124247067,0.002458820,0.000000000,0.000000000,0.000000000,2.484347671,-0.132575631,-0.000321306,0.000000000,0.000000000,0.000000000,-1.029987216,0.094407417,2.059898615,-0.126844391,-1.591288805,-0.076741740,1710832816316283.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710832816.342643,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.370561797,-0.070163467,0.000000000,0.000000000,0.000000000,0.000000000,-0.999562272,0.029584867,2.000000000,-0.045560693,-1.539325861,0.000000000,0.000000000
1710832816.344057,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.991525352,-0.034780636,-0.125149116,0.002364179,0.000000000,0.000000000,0.000000000,2.446154837,-0.078180898,0.002078868,0.000000000,0.000000000,0.000000000,-1.032251835,0.068956554,2.059842110,-0.087482296,-1.592637420,-0.076713741,1710832816332372.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710832816.362681,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.371598175,0.002871252,0.000000000,0.000000000,0.000000000,0.000000000,-0.999999267,-0.001210681,2.000000000,0.001864449,-1.539998833,0.000000000,0.000000000
1710832816.364086,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.991507053,-0.030433893,-0.126423344,0.002198494,0.000000000,0.000000000,0.000000000,2.484620316,-0.006675720,-0.066888519,0.000000000,0.000000000,0.000000000,-1.034423709,0.030731233,2.059672117,-0.027847195,-1.593397021,-0.077776738,1710832816356372.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710832816.382512,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.370384957,0.075903247,0.000000000,0.000000000,0.000000000,0.000000000,-0.999487706,-0.032005081,2.000000000,0.049287823,-1.539211029,0.000000000,0.000000000
1710832816.383984,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.991499305,-0.027510164,-0.127153844,0.002076115,0.000000000,0.000000000,0.000000000,2.481499454,0.060319901,-0.007804483,0.000000000,0.000000000,0.000000000,-1.035055161,0.005233404,2.059458971,0.011923511,-1.592531919,-0.077836365,1710832816372372.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710832816.402584,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.366923294,0.148863244,0.000000000,0.000000000,0.000000000,0.000000000,-0.998028074,-0.062769122,2.000000000,0.096664445,-1.536963197,0.000000000,0.000000000
1710832816.404103,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.991484165,-0.023097930,-0.128150091,0.001829648,0.000000000,0.000000000,0.000000000,2.497348934,0.167503953,-0.038894825,0.000000000,0.000000000,0.000000000,-1.034779906,-0.032989461,2.059147835,0.071552262,-1.589474678,-0.078492358,1710832816396372.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710832816.422652,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.361215625,0.221691043,0.000000000,0.000000000,0.000000000,0.000000000,-0.995621400,-0.093477421,2.000000000,0.143955224,-1.533256918,0.000000000,0.000000000
1710832816.424104,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.991479397,-0.020149566,-0.128685161,0.001668145,0.000000000,0.000000000,0.000000000,2.516650595,0.210225582,-0.010898337,0.000000000,0.000000000,0.000000000,-1.033777714,-0.058427300,2.058891296,0.111537158,-1.586075306,-0.078819454,1710832816412372.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710832816.442607,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.353268777,0.294299526,0.000000000,0.000000000,0.000000000,0.000000000,-0.992270561,-0.124093244,2.000000000,0.191103591,-1.528096627,0.000000000,0.000000000
1710832816.444036,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.991470397,-0.015654013,-0.129381850,0.001371337,0.000000000,0.000000000,0.000000000,2.484729514,0.295057893,-0.031170435,0.000000000,0.000000000,0.000000000,-1.031058192,-0.096487008,2.058371782,0.170654491,-1.579779863,-0.079550855,1710832816436462.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710832816.462621,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.343089719,0.366628849,0.000000000,0.000000000,0.000000000,0.000000000,-0.987978498,-0.154591357,2.000000000,0.238070684,-1.521486849,0.000000000,0.000000000
1710832816.464092,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.991469026,-0.012645250,-0.129723251,0.001156378,0.000000000,0.000000000,0.000000000,2.486517653,0.376209617,0.000312924,0.000000000,0.000000000,0.000000000,-1.028434634,-0.121771894,2.058046579,0.210435450,-1.574132323,-0.079572596,1710832816452462.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710832816.482677,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.330688108,0.438610405,0.000000000,0.000000000,0.000000000,0.000000000,-0.982749281,-0.184942832,2.000000000,0.284811954,-1.513433855,0.000000000,0.000000000
1710832816.484120,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.991462946,-0.008141861,-0.130132511,0.000814310,0.000000000,0.000000000,0.000000000,2.479061484,0.458493829,0.009918585,0.000000000,0.000000000,0.000000000,-1.023277879,-0.159530565,2.057594538,0.270031869,-1.564368367,-0.079363689,1710832816476462.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710832816.502589,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.316073761,0.510184748,0.000000000,0.000000000,0.000000000,0.000000000,-0.976587050,-0.215122604,2.000000000,0.331288801,-1.503944019,0.000000000,0.000000000
