__time,/SCIT_drone/UAV_motion/angular/acc/x,/SCIT_drone/UAV_motion/angular/acc/y,/SCIT_drone/UAV_motion/angular/acc/z,/SCIT_drone/UAV_motion/angular/jerk/x,/SCIT_drone/UAV_motion/angular/jerk/y,/SCIT_drone/UAV_motion/angular/jerk/z,/SCIT_drone/UAV_motion/angular/q/w,/SCIT_drone/UAV_motion/angular/q/x,/SCIT_drone/UAV_motion/angular/q/y,/SCIT_drone/UAV_motion/angular/q/z,/SCIT_drone/UAV_motion/angular/vel/x,/SCIT_drone/UAV_motion/angular/vel/y,/SCIT_drone/UAV_motion/angular/vel/z,/SCIT_drone/UAV_motion/linear/acc/x,/SCIT_drone/UAV_motion/linear/acc/y,/SCIT_drone/UAV_motion/linear/acc/z,/SCIT_drone/UAV_motion/linear/jerk/x,/SCIT_drone/UAV_motion/linear/jerk/y,/SCIT_drone/UAV_motion/linear/jerk/z,/SCIT_drone/UAV_motion/linear/pos/x,/SCIT_drone/UAV_motion/linear/pos/y,/SCIT_drone/UAV_motion/linear/pos/z,/SCIT_drone/UAV_motion/linear/vel/x,/SCIT_drone/UAV_motion/linear/vel/y,/SCIT_drone/UAV_motion/linear/vel/z,/SCIT_drone/UAV_motion/timestamp,/SCIT_drone/UAV_motion_expect/angular/acc/x,/SCIT_drone/UAV_motion_expect/angular/acc/y,/SCIT_drone/UAV_motion_expect/angular/acc/z,/SCIT_drone/UAV_motion_expect/angular/jerk/x,/SCIT_drone/UAV_motion_expect/angular/jerk/y,/SCIT_drone/UAV_motion_expect/angular/jerk/z,/SCIT_drone/UAV_motion_expect/angular/q/w,/SCIT_drone/UAV_motion_expect/angular/q/x,/SCIT_drone/UAV_motion_expect/angular/q/y,/SCIT_drone/UAV_motion_expect/angular/q/z,/SCIT_drone/UAV_motion_expect/angular/vel/x,/SCIT_drone/UAV_motion_expect/angular/vel/y,/SCIT_drone/UAV_motion_expect/angular/vel/z,/SCIT_drone/UAV_motion_expect/linear/acc/x,/SCIT_drone/UAV_motion_expect/linear/acc/y,/SCIT_drone/UAV_motion_expect/linear/acc/z,/SCIT_drone/UAV_motion_expect/linear/jerk/x,/SCIT_drone/UAV_motion_expect/linear/jerk/y,/SCIT_drone/UAV_motion_expect/linear/jerk/z,/SCIT_drone/UAV_motion_expect/linear/pos/x,/SCIT_drone/UAV_motion_expect/linear/pos/y,/SCIT_drone/UAV_motion_expect/linear/pos/z,/SCIT_drone/UAV_motion_expect/linear/vel/x,/SCIT_drone/UAV_motion_expect/linear/vel/y,/SCIT_drone/UAV_motion_expect/linear/vel/z,/SCIT_drone/UAV_motion_expect/timestamp
1710833060.954511,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.991837204,0.084698454,0.095311217,-0.001029470,0.000000000,0.000000000,0.000000000,2.165153623,-1.025840640,0.016018690,0.000000000,0.000000000,0.000000000,-0.916688681,0.445370674,2.011169195,-0.644812465,-1.413634419,-0.006286108,1710833060949558.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710833060.970791,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.178551101,-0.937230625,0.000000000,0.000000000,0.000000000,0.000000000,-0.918599756,0.395189180,2.000000000,-0.608591323,-1.414643589,0.000000000,0.000000000
1710833060.974501,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.991873741,0.082275435,0.097034939,-0.001240032,0.000000000,0.000000000,0.000000000,2.213686705,-0.983297825,-0.008994713,0.000000000,0.000000000,0.000000000,-0.926661551,0.422669262,2.011238098,-0.609751701,-1.429697871,-0.006258253,1710833060965558.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710833060.990831,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.206373240,-0.869714477,0.000000000,0.000000000,0.000000000,0.000000000,-0.930331136,0.366720572,2.000000000,-0.564749667,-1.432709913,0.000000000,0.000000000
1710833060.994526,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.991929412,0.078608505,0.099470817,-0.001508190,0.000000000,0.000000000,0.000000000,2.174208681,-0.882777169,-0.044061031,0.000000000,0.000000000,0.000000000,-0.940577865,0.388160080,2.011278391,-0.556952536,-1.451691270,-0.007132154,1710833060989639.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710833061.010813,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.232115773,-0.801339705,0.000000000,0.000000000,0.000000000,0.000000000,-0.941185636,0.337889920,2.000000000,-0.520350464,-1.449425844,0.000000000,0.000000000
1710833061.014490,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.991971016,0.076091252,0.100999974,-0.001677826,0.000000000,0.000000000,0.000000000,2.234660089,-0.840485096,-0.015617232,0.000000000,0.000000000,0.000000000,-0.949163616,0.364870578,2.011281729,-0.521459162,-1.465236068,-0.007557162,1710833061005639.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710833061.030852,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.255728795,-0.732238860,0.000000000,0.000000000,0.000000000,0.000000000,-0.951142216,0.308753115,2.000000000,-0.475479785,-1.464758976,0.000000000,0.000000000
1710833061.034490,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.992027640,0.072236650,0.103244461,-0.001902734,0.000000000,0.000000000,0.000000000,2.254795283,-0.740915537,-0.033083430,0.000000000,0.000000000,0.000000000,-0.960985899,0.329550534,2.011306047,-0.467458934,-1.483621240,-0.007954336,1710833061029639.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
1710833061.050811,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.277203191,-0.662443788,0.000000000,0.000000000,0.000000000,0.000000000,-0.960197029,0.279323584,2.000000000,-0.430158309,-1.478703389,0.000000000,0.000000000
